"","Taxon","site_code","mean.cover.response","local_lifeform","local_lifespan","functional_group","leafN","height","rootN","SLA","root_depth","RTD","SRL","root_diam"
"165","Lactuca serriola","naposta.ar",-2,"FORB","BIENNIAL","FORB",32,0.9375,12.96648938,21.4302,0.825,0.2572538,193.07,0.61
"166","Lactuca tatarica","kernb.ca",-0.75,"FORB","PERENNIAL","FORB",22.6,0.625,9.764721716,18.07666667,2.4,0.213227444,77.19169246,0.636228768
"167","Leontodon hispidus","elvadrt.ee",-2.333333333,"FORB","PERENNIAL","FORB",23.92644618,0.371,11.53789754,27.0408515,0.3,0.134462153,204.9072943,0.273284146
"168","Leucanthemopsis alpina","passogavia.it",-0.384,"FORB","PERENNIAL","FORB",NA,NA,NA,NA,NA,NA,NA,NA
"169","Leucanthemum vulgare","rhijn.nl",0,"FORB","PERENNIAL","FORB",30.26796208,0.53192,9.640667198,17.80983272,0.2032,0.178238532,205.5962002,0.23427
"170","Leucanthemum vulgare","allmendb.ch",0.125,"FORB","PERENNIAL","FORB",30.26796208,0.53192,9.640667198,17.80983272,0.2032,0.178238532,205.5962002,0.23427
"171","Liatris aspera","cedartrait.us",3.371428571,"FORB","PERENNIAL","FORB",12.33641253,0.68,20.498833,17.00092904,0.548632841,0.135313282,193.6403191,0.335858333
"172","Liatris punctata","cdpt_drt.us",0.5,"FORB","PERENNIAL","FORB",16.817,0.6096,19.38395584,9.8333502,0.3556,0.16753096,118.8077502,0.3044
"173","Liatris punctata","bfl.us",-2.166666667,"FORB","PERENNIAL","FORB",16.817,0.6096,19.38395584,9.8333502,0.3556,0.16753096,118.8077502,0.3044
"174","Liatris squarrosa","oklah.us",1.25,"FORB","PERENNIAL","FORB",22.06384,0.4548,19.23698647,16.33650548,0.67,0.128228564,119.6990796,0.29674491
"175","Ligusticum mutellina","passogavia.it",34,"FORB","PERENNIAL","FORB",21.8,0.28,10.09081324,24.9616,0.68,0.204711905,188.8780939,0.533735791
"176","Linum bienne","scruzh.us",2.63932245,"FORB","ANNUAL","FORB",27.53,0.375,14.82624006,26.60625,0.291340501,0.330776417,119.3862143,1.011441668
"177","Linum catharticum","allmendb.ch",-0.416666667,"FORB","ANNUAL","FORB",20.2751018,0.184833333,15.91837728,29.89038332,0.18,0.3081,160,1.190476
"178","Linum catharticum","elvadrt.ee",0.5,"FORB","ANNUAL","FORB",20.2751018,0.184833333,15.91837728,29.89038332,0.18,0.3081,160,1.190476
"179","Linum catharticum","allmendo.ch",-0.416666667,"FORB","ANNUAL","FORB",20.2751018,0.184833333,15.91837728,29.89038332,0.18,0.3081,160,1.190476
"180","Lithospermum canescens","brookdale.ca",0.666666667,"FORB","PERENNIAL","FORB",18.9752,0.282,12.18535777,14.43083537,3.012125523,0.351032181,170.6198797,0.347079643
"181","Lithospermum canescens","cedarsav.us",1.333333333,"FORB","PERENNIAL","FORB",18.9752,0.282,12.18535777,14.43083537,3.012125523,0.351032181,170.6198797,0.347079643
"182","Lithospermum incisum","mattheis.ca",4.5,"FORB","PERENNIAL","FORB",26.9,0.2176,11.58565104,12.77,3.03,0.367629313,127.3904304,0.323099925
"183","Lithospermum incisum","cdpt_drt.us",-0.583333333,"FORB","PERENNIAL","FORB",26.9,0.2176,11.58565104,12.77,3.03,0.367629313,127.3904304,0.323099925
"184","Lomandra nana","jilpanger.au",0.166666667,"FORB","PERENNIAL","FORB",25.62210627,0.17,10.47592527,5.237313,0.327650239,0.361318101,-1.364872492,0.86842076
"185","Lysimachia europaea","lygraint.no",-1,"FORB","NULL","FORB",32.8,0.09,11.37534586,51,0.127131588,0.017494633,48.22875252,0.500350913
"186","Machaeranthera pinnatifida","sevmixed.us",0,"FORB","PERENNIAL","FORB",21.9773496,0.699051077,10.11561963,14.18259087,1.335,0.194855106,9.58714,0.248
"187","Machaeranthera pinnatifida","cdpt_drt.us",-0.2,"FORB","PERENNIAL","FORB",21.9773496,0.699051077,10.11561963,14.18259087,1.335,0.194855106,9.58714,0.248
"188","Microseris scapigera","jilpanger.au",0,"FORB","PERENNIAL","FORB",26.78200448,0.36,10.53717277,35.23,0.719178992,0.104424828,96.00420305,0.514257164
"189","Millotia tenuifolia","jilpanger.au",-0.166666667,"FORB","ANNUAL","FORB",NA,NA,NA,NA,NA,NA,NA,NA
"190","Minuartia glomerata","kiskun.hu",-0.13,"FORB","ANNUAL","FORB",19.04403652,0.283048445,11.48778368,11.1936,0.449517146,0.378524502,192.7617645,0.205748818
"191","Monarda fistulosa","cedartrait.us",6,"FORB","PERENNIAL","FORB",11.29051118,0.662,17.87547,26.21085308,0.1016,0.165191358,93.37285277,0.28925
"192","Neottia ovata","pineta.es",-1.25,"FORB","NULL","FORB",25.76044693,0.32,10.50370037,30.18571429,0.202154364,0.167813837,91.38381834,0.543010073
"193","Noticastrum sericeum","spvdrt.ar",3,"FORB","PERENNIAL","FORB",30.175,1.510669922,11.56465739,36.99,0.389185664,0.026189453,51.53874537,0.438672133
"194","Oxalis dillenii","slp.us",1.5,"FORB","PERENNIAL","FORB",26.55851001,0.188478161,13.08507752,41.82566697,0.66135369,0.150091726,128.142796,0.547170616
"195","Parthenium integrifolium","sand.us",1,"FORB","PERENNIAL","FORB",15.3,0.7746,18.30017801,10.84,1.8,0.225511502,154.4158394,0.45514671
"196","Pelargonium rodneyanum","jilpanger.au",0.5,"FORB","PERENNIAL","FORB",25.05833934,0.4,13.45646843,16.370301,0.586736433,0.45026535,151.6133138,0.21682725
"197","Persicaria vivipara","passogavia.it",-0.95,"FORB","PERENNIAL","FORB",21.5,0.283,10.68422509,22,0.463642697,0.276754029,95.5808295,0.323362714
"198","Phlox hoodii","oreaa.us",-1.875,"FORB","PERENNIAL","FORB",23.27,0.02825,12.77559286,13.95070877,0.54,0.180454545,107.0545926,0.2647
"199","Phyteuma hemisphaericum","passogavia.it",-0.1,"FORB","PERENNIAL","FORB",27,0.1,13.12827122,19.5,0.755428759,0.170401776,396.6234787,0.159505906
"200","Picris hieracioides","baddrt.de",-15,"FORB","PERENNIAL","FORB",24.11,0.157,12.13,18.58,1.23,0.0725,193.765,0.45557832
"201","Picris hieracioides","jenadrt.de",-2.333333333,"FORB","PERENNIAL","FORB",24.11,0.157,12.13,18.58,1.23,0.0725,193.765,0.45557832
"202","Pilosella piloselloides","bayrdrt.de",23.55,"FORB","PERENNIAL","FORB",27.75662373,0.455,8.895842246,27.17333333,0.715645313,0.187679414,13.38170314,0.543692248
"203","Pimpinella saxifraga","allmendo.ch",-0.166666667,"FORB","PERENNIAL","FORB",21.22166667,0.445,3.322678571,21.46439541,2.42685,0.315348446,149.6596103,0.228622222
"204","Pimpinella saxifraga","allmendb.ch",-0.083333333,"FORB","PERENNIAL","FORB",21.22166667,0.445,3.322678571,21.46439541,2.42685,0.315348446,149.6596103,0.228622222
"205","Pimpinella saxifraga","pineta.es",-1.25,"FORB","PERENNIAL","FORB",21.22166667,0.445,3.322678571,21.46439541,2.42685,0.315348446,149.6596103,0.228622222
"206","Plantago euryphylla","falls.au",0,"FORB","PERENNIAL","FORB",45.18531954,0.03,16.42720864,15.9845175,0.264184386,0.311205652,77.1557744,0.223635463
"207","Plantago lanceolata","allmendb.ch",0.75,"FORB","PERENNIAL","FORB",25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317
"208","Plantago lanceolata","rhijn.nl",-1.833333333,"FORB","PERENNIAL","FORB",25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317
"209","Plantago lanceolata","baddrt.de",0.25,"FORB","PERENNIAL","FORB",25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317
"210","Plantago lanceolata","scruzh.us",10.25651345,"FORB","PERENNIAL","FORB",25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317
"211","Plantago lanceolata","allmendo.ch",0,"FORB","PERENNIAL","FORB",25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317
"212","Plantago patagonica","capmcd.us",3.25,"FORB","ANNUAL","FORB",16.75319,0.1524,17.79226576,7.068,0.1524,0.406666667,171.778132,0.173233333
"213","Plantago patagonica","capwhite.us",-0.5,"FORB","ANNUAL","FORB",16.75319,0.1524,17.79226576,7.068,0.1524,0.406666667,171.778132,0.173233333
"214","Plantago patagonica","oklah.us",0,"FORB","ANNUAL","FORB",16.75319,0.1524,17.79226576,7.068,0.1524,0.406666667,171.778132,0.173233333
"215","Plantago patagonica","nplatte.us",0,"FORB","ANNUAL","FORB",16.75319,0.1524,17.79226576,7.068,0.1524,0.406666667,171.778132,0.173233333
"216","Plantago patagonica","spvdrt.ar",-1,"FORB","ANNUAL","FORB",16.75319,0.1524,17.79226576,7.068,0.1524,0.406666667,171.778132,0.173233333
"217","Plantago rhodosperma","bfl.us",0,"FORB","ANNUAL","FORB",41.10202986,0.069404846,16.72938835,17.37,0.279574828,0.298306715,99.91173639,0.237675914
"218","Polygala vulgaris","allmendo.ch",0.125,"FORB","PERENNIAL","FORB",18.22565807,0.172916667,24.2775593,19.02952398,0.5,0.2661556,396.667,0.7826128
"219","Polygala vulgaris","allmendb.ch",-0.583333333,"FORB","PERENNIAL","FORB",18.22565807,0.172916667,24.2775593,19.02952398,0.5,0.2661556,396.667,0.7826128
"220","Polygonum arenarium","kiskun.hu",-0.096,"FORB","ANNUAL","FORB",21.11620077,0.292775445,10.7497196,16.81,0.478782414,0.320335026,95.2501224,0.308795733
"221","Potentilla anserina","elvadrt.ee",0,"FORB","PERENNIAL","FORB",26.20897891,0.277222222,9.879322501,17.47534074,0.43,0.63425,148.75,0.6572
"222","Potentilla erecta","lygraint.no",-0.333333333,"FORB","NULL","FORB",25.74581524,0.203633333,9.89,22.4188617,0.55,0.3627833,230,0.88602
"223","Potentilla erecta","pineta.es",0,"FORB","NULL","FORB",25.74581524,0.203633333,9.89,22.4188617,0.55,0.3627833,230,0.88602
"224","Potentilla erecta","lygraold.no",0,"FORB","NULL","FORB",25.74581524,0.203633333,9.89,22.4188617,0.55,0.3627833,230,0.88602
"225","Potentilla grandiflora","allmendb.ch",-0.25,"FORB","PERENNIAL","FORB",27.1441451,0.257428341,11.452026,39.1,0.476911336,0.268532142,169.9221693,0.691739698
"226","Potentilla grandiflora","allmendo.ch",-2,"FORB","PERENNIAL","FORB",27.1441451,0.257428341,11.452026,39.1,0.476911336,0.268532142,169.9221693,0.691739698
"227","Potentilla reptans","rhijn.nl",14.5,"FORB","PERENNIAL","FORB",24.6133503,0.274083333,11.73459897,23.567332,0.5311885,0.397983302,176.0888009,0.649216667
"228","Primula glutinosa","passogavia.it",-0.23,"FORB","PERENNIAL","FORB",27,-0.033160869,11.90066806,13.58757528,0.2515,0.327078295,53.77570821,0.388069567
"229","Prunella vulgaris","rhijn.nl",0.5,"FORB","PERENNIAL","FORB",16.811555,0.250255556,5.87871,22.91466839,0.254,0.105496279,223.0600732,0.294300536
"230","Prunella vulgaris","allmendo.ch",-3.75,"FORB","PERENNIAL","FORB",16.811555,0.250255556,5.87871,22.91466839,0.254,0.105496279,223.0600732,0.294300536
"231","Prunella vulgaris","allmendb.ch",-3.75,"FORB","PERENNIAL","FORB",16.811555,0.250255556,5.87871,22.91466839,0.254,0.105496279,223.0600732,0.294300536
"232","Pteridium aquilinum","sand.us",-16.83333333,"FERN","NULL","FORB",21.68333333,1.99667,9.852689835,16.98656271,0.254,0.184848485,53.87484386,0.2511
"233","Quinetia urvillei","jilpanger.au",0,"FORB","ANNUAL","FORB",25.93354104,0.2,24.00267435,28.711511,0.710107283,0.00019387,232.0732285,0.302469603
"234","Ranunculus acris","elvadrt.ee",0,"FORB","PERENNIAL","FORB",24.40250649,0.455420833,11.25,22.35741937,0.44,0.121892828,139.8527763,0.35099
"235","Ranunculus acris","rhijn.nl",0,"FORB","PERENNIAL","FORB",24.40250649,0.455420833,11.25,22.35741937,0.44,0.121892828,139.8527763,0.35099
"236","Ranunculus acris","bayrdrt.de",-0.8,"FORB","PERENNIAL","FORB",24.40250649,0.455420833,11.25,22.35741937,0.44,0.121892828,139.8527763,0.35099
"237","Ranunculus repens","teshio.jp",-2,"FORB","PERENNIAL","FORB",23.05293867,0.369253333,9.982096286,29.1838443,0.1524,0.133080484,217.6519817,0.412452083
"238","Raphanus sativus","scruzl.us",26.13450614,"FORB","ANNUAL","FORB",40.5,0.715,14.825,34.60857143,1.566667,0.461126342,30.09324949,0.425161404
"239","Raphanus sativus","scruzm.us",13.13683102,"FORB","ANNUAL","FORB",40.5,0.715,14.825,34.60857143,1.566667,0.461126342,30.09324949,0.425161404
"240","Ratibida columnifera","oklah.us",-1.25,"FORB","PERENNIAL","FORB",NA,NA,NA,NA,NA,NA,NA,NA
"241","Rhinanthus minor","allmendb.ch",1.583333333,"FORB","ANNUAL","FORB",34.3558401,0.395833333,17.33047979,18.84206584,0.08,0.247114907,131.9408677,0.537513075
"242","Rhinanthus minor","allmendo.ch",-0.25,"FORB","ANNUAL","FORB",34.3558401,0.395833333,17.33047979,18.84206584,0.08,0.247114907,131.9408677,0.537513075
"243","Rhinanthus minor","bayrdrt.de",1.9,"FORB","ANNUAL","FORB",34.3558401,0.395833333,17.33047979,18.84206584,0.08,0.247114907,131.9408677,0.537513075
"244","Romulea rosea","jilpanger.au",0,"GRASS","PERENNIAL","FORB",22.90009899,0.4,11.01807299,10.313611,0.353830835,0.284518128,73.86113995,0.569705647
"245","Rudbeckia hirta","slp.us",1.166666667,"FORB","ANNUAL","FORB",NA,NA,NA,NA,NA,NA,NA,NA
"246","Rudbeckia hirta","bfl.us",0.5,"FORB","ANNUAL","FORB",NA,NA,NA,NA,NA,NA,NA,NA
"247","Ruellia humilis","konzadrt.us",1,"FORB","PERENNIAL","FORB",17,0.502906667,10.5886999,12.07550636,0.1016,0.40803047,18.40109592,0.42
"248","Salvia pratensis","allmendb.ch",2.125,"FORB","PERENNIAL","FORB",19.3,0.520833333,21.02252359,24.4875,2.1,0.2015038,272.308,2.015308
"249","Salvia pratensis","allmendo.ch",3.375,"FORB","PERENNIAL","FORB",19.3,0.520833333,21.02252359,24.4875,2.1,0.2015038,272.308,2.015308
"250","Salvia verbenaca","credoj.au",-0.1,"FORB","ANNUAL","FORB",16.0456633,0.508333333,15.54692769,11.94,0.734933994,0.263053677,214.0296316,0.777150308
"251","Salvia verbenaca","credom.au",-0.6,"FORB","ANNUAL","FORB",16.0456633,0.508333333,15.54692769,11.94,0.734933994,0.263053677,214.0296316,0.777150308
"252","Sanguisorba minor","allmendb.ch",-0.166666667,"FORB","PERENNIAL","FORB",19.82857143,0.340136667,13.0925861,17.81475981,0.3048,0.290931094,118.7237432,0.4611271
"253","Scabiosa columbaria","allmendo.ch",1.375,"FORB","PERENNIAL","FORB",21.2,0.594444444,7.696450988,19.16302632,0.9,0.347953216,120.2294669,0.181166667
"254","Scabiosa columbaria","allmendb.ch",-1.583333333,"FORB","PERENNIAL","FORB",21.2,0.594444444,7.696450988,19.16302632,0.9,0.347953216,120.2294669,0.181166667
"255","Sclerolaena diacantha","quilpie.au",0,"FORB","PERENNIAL","FORB",17.13159156,0.354166667,9.943846563,4.445479003,0.803159697,0.486783044,160.9094348,0.154641902
"256","Sclerolaena diacantha","cobar.au",0,"FORB","PERENNIAL","FORB",17.13159156,0.354166667,9.943846563,4.445479003,0.803159697,0.486783044,160.9094348,0.154641902
"257","Sclerolaena diacantha","milparinka.au",-1,"FORB","PERENNIAL","FORB",17.13159156,0.354166667,9.943846563,4.445479003,0.803159697,0.486783044,160.9094348,0.154641902
"258","Sclerolaena diacantha","brokenh.au",0,"FORB","PERENNIAL","FORB",17.13159156,0.354166667,9.943846563,4.445479003,0.803159697,0.486783044,160.9094348,0.154641902
"259","Sclerolaena eriacantha","quilpie.au",-0.666666667,"FORB","PERENNIAL","FORB",20.64095098,0.2,9.570687072,7.535749722,0.792689558,0.459377718,141.921613,0.145374621
"260","Scorzoneroides autumnalis","bayrdrt.de",-0.9,"FORB","PERENNIAL","FORB",19.34660756,0.310966667,15.49253622,21.52466367,0.199327,0.3144167,268.333,1.400488
"261","Sedum stenopetalum","oreaa.us",-0.625,"FORB","PERENNIAL","FORB",25.57190418,0.1118,12.72598169,9.29,0.1,0.406034769,80.91246012,0.58
"262","Senecio madagascariensis","yarradrt.au",13,"NULL","ANNUAL","FORB",37.065,0.6,13.20659379,23.57,0.546698998,0.141221985,24.2,0.44
"263","Sida petrophila","brokenh.au",-0.25,"FORB","PERENNIAL","FORB",19.82077541,2,14.62281148,6.55728,1.078230605,0.4207856,100.5204413,0.534416248
"264","Sisyrinchium bellum","scruzh.us",0.6144924,"FORB","PERENNIAL","FORB",22.35,0.2558,11.17903927,23.93793933,0.36370386,0.101107003,118.754489,0.32952
"265","Solanum elaeagnifolium","sevmixed.us",0,"FORB","ANNUAL","FORB",34.29006051,1,10.29459458,11.75,1.77,0.465642525,15.678,0.324
"266","Solanum ellipticum","brokenh.au",0,"FORB","PERENNIAL","FORB",37.0175882,0.333333333,9.764842409,5.402244049,1.820527603,0.505307123,-7.237751642,0.246943326
"267","Soldanella pusilla","passogavia.it",3.52,"FORB","PERENNIAL","FORB",25.17897722,0.02,12.08660019,16.8,0.11,0.300461992,64.82366314,0.407909378
"268","Solidago canadensis","esw.ca",-23,"FORB","PERENNIAL","FORB",15.13338959,1.30146,12.11441395,17.75668436,0.3048,0.166211514,77.59504262,0.486273328
"269","Solidago canadensis","brookdale.ca",0.5,"FORB","PERENNIAL","FORB",15.13338959,1.30146,12.11441395,17.75668436,0.3048,0.166211514,77.59504262,0.486273328
"270","Solidago canadensis","baddrt.de",-0.05,"FORB","PERENNIAL","FORB",15.13338959,1.30146,12.11441395,17.75668436,0.3048,0.166211514,77.59504262,0.486273328
"271","Solidago canadensis","purdue.us",-6.25,"FORB","PERENNIAL","FORB",15.13338959,1.30146,12.11441395,17.75668436,0.3048,0.166211514,77.59504262,0.486273328
"272","Solidago missouriensis","kinsella.ca",-5,"FORB","PERENNIAL","FORB",13.3335,0.576,10.93,10.60804205,0.2032,0.208174196,100.2127031,0.323716667
"273","Solidago missouriensis","kernb.ca",0.25,"FORB","PERENNIAL","FORB",13.3335,0.576,10.93,10.60804205,0.2032,0.208174196,100.2127031,0.323716667
"274","Solidago nemoralis","cedartrait.us",-3,"FORB","PERENNIAL","FORB",15.47778333,0.57,23.31317375,13.95394921,0.3048,0.129791058,208.2087011,0.369872222
"275","Solidago rigida","brookdale.ca",-1,"FORB","PERENNIAL","FORB",11.83477126,0.598,8.386758333,10.23214847,0.3048,0.212780118,35.33592984,0.482373411
"276","Solidago rigida","cedartrait.us",-11,"FORB","PERENNIAL","FORB",11.83477126,0.598,8.386758333,10.23214847,0.3048,0.212780118,35.33592984,0.482373411
"277","Sonchus arvensis","brookdale.ca",0.4,"FORB","PERENNIAL","FORB",26.4,1.1875,8.156003029,21,0.56,0.219369,40.215,0.312209107
"278","Sonchus arvensis","kernb.ca",0.25,"FORB","PERENNIAL","FORB",26.4,1.1875,8.156003029,21,0.56,0.219369,40.215,0.312209107
"279","Sonchus arvensis","kernnu.ca",-6.833333333,"FORB","PERENNIAL","FORB",26.4,1.1875,8.156003029,21,0.56,0.219369,40.215,0.312209107
"280","Sonchus arvensis","esw.ca",-1,"FORB","PERENNIAL","FORB",26.4,1.1875,8.156003029,21,0.56,0.219369,40.215,0.312209107
"281","Sonchus asper","scruzl.us",12.50705493,"FORB","ANNUAL","FORB",27.6,0.5875,10.6142608,24.97389591,0.69,0.301036269,223.2180487,0.1419
"282","Sonchus asper","baddrt.de",0.65,"FORB","ANNUAL","FORB",27.6,0.5875,10.6142608,24.97389591,0.69,0.301036269,223.2180487,0.1419
"283","Sonchus oleraceus","baddrt.de",-0.2275,"FORB","ANNUAL","FORB",34.9,1.1328125,6.669084649,39.67950467,0.755,0.223990337,76.97,0.1
"284","Sphaeralcea coccinea","cdpt_drt.us",0.9,"FORB","PERENNIAL","FORB",28.09,0.4572,13.74626498,12.61454363,0.1524,0.312666667,65.5839699,0.3163
"285","Sphaeralcea hastulata","antelope.us",1.95,"FORB","PERENNIAL","FORB",26.03404663,0.350344584,11.94639276,14.04606421,2.5,0.31758104,10.52042,0.492
"286","Stellaria graminea","teshio.jp",1.083333333,"FORB","PERENNIAL","FORB",29.426,0.460386667,12.10418693,29.05086069,0.34,0.337078652,251.0337458,0.135266667
"287","Stellaria graminea","elvadrt.ee",0,"FORB","PERENNIAL","FORB",29.426,0.460386667,12.10418693,29.05086069,0.34,0.337078652,251.0337458,0.135266667
"288","Stenaria nigricans","bfl.us",-3,"FORB","PERENNIAL","FORB",23.61769164,0.2,10.31022643,15.01261282,0.597269821,0.364995573,179.1109102,0.174767794
"289","Symphyotrichum ericoides","konzadrt.us",-1.6,"FORB","PERENNIAL","FORB",12.6,0.7802222,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263
"290","Symphyotrichum ericoides","oklah.us",0.833333333,"FORB","PERENNIAL","FORB",12.6,0.7802222,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263
"291","Symphyotrichum ericoides","hard.us",7.333333333,"FORB","PERENNIAL","FORB",12.6,0.7802222,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263
"292","Symphyotrichum ericoides","kernb.ca",-3,"FORB","PERENNIAL","FORB",12.6,0.7802222,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263
"293","Symphyotrichum ericoides","matador.ca",0,"FORB","PERENNIAL","FORB",12.6,0.7802222,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263
"294","Symphyotrichum ericoides","brookdale.ca",-2.75,"FORB","PERENNIAL","FORB",12.6,0.7802222,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263
"295","Symphyotrichum falcatum","kinsella.ca",9,"FORB","PERENNIAL","FORB",22.282,0.4175,8.69,14.18715,0.654191494,0.117472,79.08403333,0.31118
"296","Symphyotrichum lanceolatum","esw.ca",-2,"FORB","PERENNIAL","FORB",25.1,1.8288,13.84910894,12.754,0.2032,0.15,68,0.36
"297","Symphyotrichum novae-angliae","purdue.us",-0.047619048,"FORB","PERENNIAL","FORB",12.17017,1.022302632,10.76006006,23.88988777,0.676537557,0.12,52,0.46
"298","Symphyotrichum novae-angliae","esw.ca",0,"FORB","PERENNIAL","FORB",12.17017,1.022302632,10.76006006,23.88988777,0.676537557,0.12,52,0.46
"299","Symphyotrichum pilosum","purdue.us",0.3,"FORB","PERENNIAL","FORB",17.8,0.861666667,10.15862376,18.27837298,0.688696011,0.199370952,36.06296693,0.344416881
"300","Syrenia cana","kiskun.hu",0.05,"FORB","PERENNIAL","FORB",29.05636261,0.411714325,13.73827823,12.73,1.103569239,0.627217454,56.70347191,0.367726825
"301","Taraxacum campylodes","jenadrt.de",-9.333333333,"FORB","PERENNIAL","FORB",28.3472693,0.044,10.73618,30.05916441,0.1524,0.2871857,213.1,0.292
"302","Taraxacum campylodes","validate.fr",-1.035,"FORB","PERENNIAL","FORB",28.3472693,0.044,10.73618,30.05916441,0.1524,0.2871857,213.1,0.292
"303","Thalictrum venulosum","brookdale.ca",0.75,"FORB","PERENNIAL","FORB",25.43744524,0.1059,11.39724598,19.84,0.402172704,0.193595287,175.7007491,0.348053663
"304","Thlaspi arvense","hard.us",1.333333333,"FORB","ANNUAL","FORB",30.89373507,0.423333333,15.69772957,24.42761317,0.49,0.42845,105,0.2761525
"305","Thysanotus tuberosus","jilpanger.au",0,"FORB","PERENNIAL","FORB",23.5704325,0.7,11.00639594,4.460784,0.278478368,0.378019446,15.63116749,0.915066817
"306","Tidestromia lanuginosa","jorndrt.us",-1.8,"FORB","ANNUAL","FORB",28.80829477,0.3,6.200008016,17.09882973,0.265,0.413206896,4.37819,0.074
"307","Tragopogon dubius","mattheis.ca",-2.8,"FORB","BIENNIAL","FORB",26.314,0.34175,11.37,18.88481429,0.1524,0.27502617,48.55913333,0.359875
"308","Tragopogon dubius","matador.ca",-1.5,"FORB","BIENNIAL","FORB",26.314,0.34175,11.37,18.88481429,0.1524,0.27502617,48.55913333,0.359875
"309","Trientalis europea","lygraold.no",0,"FORB","NULL","FORB",26.54236641,0.188287137,11.92009509,47.591,0.283800995,0.042275721,95.03932183,0.4955733
"310","Valerianella locusta","cowidrt.ca",0.7,"FORB","ANNUAL","FORB",26,0.1925,11.79051689,31.7,0.05,0.56326,204,1.242171
"311","Veronica arvensis","cowidrt.ca",0,"FORB","ANNUAL","FORB",15,0.187777778,8.048018625,21.00097059,0.19,0.7139167,224.167,0.98561
"312","Veronica arvensis","jenadrt.de",0,"FORB","ANNUAL","FORB",15,0.187777778,8.048018625,21.00097059,0.19,0.7139167,224.167,0.98561
"313","Veronica chamaedrys","elvadrt.ee",0.5,"FORB","PERENNIAL","FORB",25.804,0.234,10.00287923,28.10742313,0.34,0.114461321,349.9700698,0.149373333
"314","Veronica chamaedrys","rhijn.nl",2,"FORB","PERENNIAL","FORB",25.804,0.234,10.00287923,28.10742313,0.34,0.114461321,349.9700698,0.149373333
"315","Viola betonicifolia","falls.au",0,"FORB","PERENNIAL","FORB",24.89279105,0.2,13.25543029,17.081108,0.74495885,0.366571183,122.325056,0.516253194
"316","Wahlenbergia stricta","jilpanger.au",0,"FORB","PERENNIAL","FORB",22.47359542,0.9,13.78124899,29.447,0.671004908,0.116403889,395.3360966,0.302329432
"317","Zizia aptera","brookdale.ca",-1,"FORB","PERENNIAL","FORB",16.074,0.815611085,9.587496607,40.37573969,1.587112911,0.062900016,220.960059,0.682148332
