"","Taxon","site_code","mean.cover.response","local_lifeform","local_lifespan","functional_group","leafN","height","rootN","SLA","root_depth","RTD","SRL","root_diam"
"166","Plantago lanceolata","qdtnorth.cl",-0.333333333333333,"FORB","PERENNIAL","FORB",25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317
"167","Plantago lanceolata","allmendo.ch",0.125,"FORB","PERENNIAL","FORB",25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317
"168","Plantago patagonica","capwhite.us",-0.035,"FORB","ANNUAL","FORB",16.75319,0.1524,17.79226576,7.068,0.1524,0.406666667,171.778132,0.173233333
"169","Plantago patagonica","spvdrt.ar",-3.5,"FORB","ANNUAL","FORB",16.75319,0.1524,17.79226576,7.068,0.1524,0.406666667,171.778132,0.173233333
"170","Plantago rhodosperma","bfl.us",-2,"FORB","ANNUAL","FORB",41.10202986,0.069404846,16.72938835,17.37,0.279574828,0.298306715,99.91173639,0.237675914
"171","Polygala vulgaris","allmendb.ch",-1.25,"FORB","PERENNIAL","FORB",18.22565807,0.172916667,24.2775593,19.02952398,0.5,0.2661556,396.667,0.7826128
"172","Potentilla anserina","elvadrt.ee",0,"FORB","PERENNIAL","FORB",26.20897891,0.277222222,9.879322501,17.47534074,0.43,0.63425,148.75,0.6572
"173","Potentilla aurea","passogavia.it",-2.34,"FORB","PERENNIAL","FORB",30.417,0.0915,11.2019355,22.13904012,0.55,0.409059286,142.60294,0.619487593
"174","Potentilla erecta","lygraold.no",5,"FORB","NULL","FORB",25.74581524,0.203633333,9.89,22.4188617,0.55,0.3627833,230,0.88602
"175","Potentilla erecta","pineta.es",2.5,"FORB","NULL","FORB",25.74581524,0.203633333,9.89,22.4188617,0.55,0.3627833,230,0.88602
"176","Potentilla erecta","lygraint.no",-3.33333333333333,"FORB","NULL","FORB",25.74581524,0.203633333,9.89,22.4188617,0.55,0.3627833,230,0.88602
"177","Potentilla grandiflora","allmendo.ch",-0.916666666666667,"FORB","PERENNIAL","FORB",27.1441451,0.257428341,11.452026,39.1,0.476911336,0.268532142,169.9221693,0.691739698
"178","Potentilla grandiflora","allmendb.ch",-0.5,"FORB","PERENNIAL","FORB",27.1441451,0.257428341,11.452026,39.1,0.476911336,0.268532142,169.9221693,0.691739698
"179","Potentilla reptans","rhijn.nl",6.5,"FORB","PERENNIAL","FORB",24.6133503,0.274083333,11.73459897,23.567332,0.5311885,0.397983302,176.0888009,0.649216667
"180","Primula glutinosa","passogavia.it",-0.55,"FORB","PERENNIAL","FORB",27,NA,11.90066806,13.58757528,0.2515,0.327078295,53.77570821,0.388069567
"181","Prunella vulgaris","allmendb.ch",-7,"FORB","PERENNIAL","FORB",16.811555,0.250255556,5.87871,22.91466839,0.254,0.105496279,223.0600732,0.294300536
"182","Prunella vulgaris","allmendo.ch",-4.41666666666667,"FORB","PERENNIAL","FORB",16.811555,0.250255556,5.87871,22.91466839,0.254,0.105496279,223.0600732,0.294300536
"183","Ranunculus acris","elvadrt.ee",0,"FORB","PERENNIAL","FORB",24.40250649,0.455420833,11.25,22.35741937,0.44,0.121892828,139.8527763,0.35099
"184","Ranunculus acris","allmendb.ch",-0.75,"FORB","PERENNIAL","FORB",24.40250649,0.455420833,11.25,22.35741937,0.44,0.121892828,139.8527763,0.35099
"185","Ranunculus acris","rhijn.nl",1,"FORB","PERENNIAL","FORB",24.40250649,0.455420833,11.25,22.35741937,0.44,0.121892828,139.8527763,0.35099
"186","Raphanus sativus","scruzl.us",17.45,"FORB","ANNUAL","FORB",40.5,0.715,14.825,34.60857143,1.566667,0.461126342,30.09324949,0.425161404
"187","Raphanus sativus","scruzm.us",-15.1666666666667,"FORB","ANNUAL","FORB",40.5,0.715,14.825,34.60857143,1.566667,0.461126342,30.09324949,0.425161404
"188","Ratibida columnifera","oklah.us",0,"FORB","PERENNIAL","FORB",NA,NA,NA,NA,NA,NA,NA,NA
"189","Rhinanthus minor","allmendb.ch",0.25,"FORB","ANNUAL","FORB",34.3558401,0.395833333,17.33047979,18.84206584,0.08,0.247114907,131.9408677,0.537513075
"190","Rudbeckia hirta","slp.us",-6.5,"FORB","ANNUAL","FORB",NA,NA,NA,NA,NA,NA,NA,NA
"191","Rudbeckia hirta","bfl.us",-2,"FORB","ANNUAL","FORB",NA,NA,NA,NA,NA,NA,NA,NA
"192","Ruellia humilis","konzadrt.us",1.5,"FORB","PERENNIAL","FORB",17,0.502906667,10.5886999,12.07550636,0.1016,0.40803047,18.40109592,0.42
"193","Salvia pratensis","allmendo.ch",3,"FORB","PERENNIAL","FORB",19.3,0.520833333,21.02252359,24.4875,2.1,0.2015038,272.308,2.015308
"194","Salvia pratensis","allmendb.ch",0.875,"FORB","PERENNIAL","FORB",19.3,0.520833333,21.02252359,24.4875,2.1,0.2015038,272.308,2.015308
"195","Salvia verbenaca","credom.au",-0.2,"FORB","ANNUAL","FORB",16.0456633,0.508333333,15.54692769,11.94,0.734933994,0.263053677,214.0296316,0.777150308
"196","Salvia verbenaca","credoj.au",0,"FORB","ANNUAL","FORB",16.0456633,0.508333333,15.54692769,11.94,0.734933994,0.263053677,214.0296316,0.777150308
"197","Sanguisorba minor","allmendb.ch",-0.75,"FORB","PERENNIAL","FORB",19.82857143,0.340136667,13.0925861,17.81475981,0.3048,0.290931094,118.7237432,0.4611271
"198","Scabiosa columbaria","allmendo.ch",0.75,"FORB","PERENNIAL","FORB",21.2,0.594444444,7.696450988,19.16302632,0.9,0.347953216,120.2294669,0.181166667
"199","Scabiosa columbaria","allmendb.ch",-0.583333333333333,"FORB","PERENNIAL","FORB",21.2,0.594444444,7.696450988,19.16302632,0.9,0.347953216,120.2294669,0.181166667
"200","Scorzoneroides autumnalis","elvadrt.ee",-0.666666666666667,"FORB","PERENNIAL","FORB",19.34660756,0.310966667,15.49253622,21.52466367,0.199327,0.3144167,268.333,1.400488
"201","Scorzoneroides autumnalis","scruzh.us",-5,"FORB","PERENNIAL","FORB",19.34660756,0.310966667,15.49253622,21.52466367,0.199327,0.3144167,268.333,1.400488
"202","Sedum stenopetalum","oreaa.us",0.458333333333333,"FORB","PERENNIAL","FORB",25.57190418,0.1118,12.72598169,9.29,0.1,0.406034769,80.91246012,0.58
"203","Sisyrinchium bellum","scruzh.us",1.75,"FORB","PERENNIAL","FORB",22.35,0.2558,11.17903927,23.93793933,0.36370386,0.101107003,118.754489,0.32952
"204","Soldanella pusilla","passogavia.it",5.16,"FORB","PERENNIAL","FORB",25.17897722,0.02,12.08660019,16.8,0.11,0.300461992,64.82366314,0.407909378
"205","Solidago canadensis","esw.ca",1.33333333333334,"FORB","PERENNIAL","FORB",15.13338959,1.30146,12.11441395,17.75668436,0.3048,0.166211514,77.59504262,0.486273328
"206","Solidago canadensis","baddrt.de",-0.3,"FORB","PERENNIAL","FORB",15.13338959,1.30146,12.11441395,17.75668436,0.3048,0.166211514,77.59504262,0.486273328
"207","Solidago canadensis","brookdale.ca",-0.1733333334,"FORB","PERENNIAL","FORB",15.13338959,1.30146,12.11441395,17.75668436,0.3048,0.166211514,77.59504262,0.486273328
"208","Solidago missouriensis","konzadrt.us",1.46666666666667,"FORB","PERENNIAL","FORB",13.3335,0.576,10.93,10.60804205,0.2032,0.208174196,100.2127031,0.323716667
"209","Solidago missouriensis","kinsella.ca",-5,"FORB","PERENNIAL","FORB",13.3335,0.576,10.93,10.60804205,0.2032,0.208174196,100.2127031,0.323716667
"210","Solidago missouriensis","kernb.ca",0.5,"FORB","PERENNIAL","FORB",13.3335,0.576,10.93,10.60804205,0.2032,0.208174196,100.2127031,0.323716667
"211","Solidago nemoralis","cedartrait.us",3.5,"FORB","PERENNIAL","FORB",15.47778333,0.57,23.31317375,13.95394921,0.3048,0.129791058,208.2087011,0.369872222
"212","Solidago nemoralis","oklah.us",14.5,"FORB","PERENNIAL","FORB",15.47778333,0.57,23.31317375,13.95394921,0.3048,0.129791058,208.2087011,0.369872222
"213","Solidago rigida","brookdale.ca",1,"FORB","PERENNIAL","FORB",11.83477126,0.598,8.386758333,10.23214847,0.3048,0.212780118,35.33592984,0.482373411
"214","Solidago rigida","cedartrait.us",-3.5,"FORB","PERENNIAL","FORB",11.83477126,0.598,8.386758333,10.23214847,0.3048,0.212780118,35.33592984,0.482373411
"215","Solidago virgaurea","pineta.es",-2.5,"FORB","NULL","FORB",28.29400969,0.509,16.4,25.12385635,0.046,0.086339258,4.546172562,0.524574564
"216","Sonchus arvensis","kernnu.ca",2,"FORB","PERENNIAL","FORB",26.4,1.1875,8.156003029,21,0.56,0.219369,40.215,0.312209107
"217","Sonchus arvensis","kernb.ca",0,"FORB","PERENNIAL","FORB",26.4,1.1875,8.156003029,21,0.56,0.219369,40.215,0.312209107
"218","Sonchus arvensis","brookdale.ca",0.375,"FORB","PERENNIAL","FORB",26.4,1.1875,8.156003029,21,0.56,0.219369,40.215,0.312209107
"219","Sonchus arvensis","esw.ca",-0.5,"FORB","PERENNIAL","FORB",26.4,1.1875,8.156003029,21,0.56,0.219369,40.215,0.312209107
"220","Sonchus asper","scruzh.us",-1,"FORB","ANNUAL","FORB",27.6,0.5875,10.6142608,24.97389591,0.69,0.301036269,223.2180487,0.1419
"221","Sonchus asper","scruzl.us",-11.25,"FORB","ANNUAL","FORB",27.6,0.5875,10.6142608,24.97389591,0.69,0.301036269,223.2180487,0.1419
"222","Sonchus oleraceus","lcsouth.cl",0,"FORB","ANNUAL","FORB",34.9,1.1328125,6.669084649,39.67950467,0.755,0.223990337,76.97,0.1
"223","Sonchus oleraceus","qdtsouth.cl",-1.5,"FORB","ANNUAL","FORB",34.9,1.1328125,6.669084649,39.67950467,0.755,0.223990337,76.97,0.1
"224","Stellaria graminea","elvadrt.ee",0,"FORB","PERENNIAL","FORB",29.426,0.460386667,12.10418693,29.05086069,0.34,0.337078652,251.0337458,0.135266667
"225","Stenaria nigricans","bfl.us",-3.5,"FORB","PERENNIAL","FORB",23.61769164,0.2,10.31022643,15.01261282,0.597269821,0.364995573,179.1109102,0.174767794
"226","Symphyotrichum ericoides","kernb.ca",-1,"FORB","PERENNIAL","FORB",12.6,0.7802222,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263
"227","Symphyotrichum ericoides","oklah.us",0,"FORB","PERENNIAL","FORB",12.6,0.7802222,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263
"228","Symphyotrichum ericoides","brookdale.ca",0,"FORB","PERENNIAL","FORB",12.6,0.7802222,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263
"229","Symphyotrichum ericoides","hard.us",8.16666666666667,"FORB","PERENNIAL","FORB",12.6,0.7802222,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263
"230","Symphyotrichum ericoides","konzadrt.us",-16.4,"FORB","PERENNIAL","FORB",12.6,0.7802222,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263
"231","Symphyotrichum ericoides","matador.ca",-2,"FORB","PERENNIAL","FORB",12.6,0.7802222,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263
"232","Symphyotrichum ericoides","mattheis.ca",-12,"FORB","PERENNIAL","FORB",12.6,0.7802222,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263
"233","Symphyotrichum ericoides","esw.ca",-1,"FORB","PERENNIAL","FORB",12.6,0.7802222,11.01821,20.14194711,0.76,0.151923077,73.83666667,0.3263
"234","Symphyotrichum falcatum","kinsella.ca",9,"FORB","PERENNIAL","FORB",22.282,0.4175,8.69,14.18715,0.654191494,0.117472,79.08403333,0.31118
"235","Symphyotrichum lanceolatum","esw.ca",-2,"FORB","PERENNIAL","FORB",25.1,1.8288,13.84910894,12.754,0.2032,0.15,68,0.36
"236","Symphyotrichum oblongifolium","konzadrt.us",4,"FORB","PERENNIAL","FORB",13.73689574,0.89429701,9.728337647,10.48,0.73,0.324153605,44.79630213,0.314933333
"237","Symphyotrichum oolentangiense","cedarsav.us",-3.5,"FORB","PERENNIAL","FORB",16.02907407,0.7209,19.81443763,14.68950044,0.605189998,0.12,81.16666667,0.35
"238","Symphyotrichum pilosum","esw.ca",-0.5,"FORB","PERENNIAL","FORB",17.8,0.861666667,10.15862376,18.27837298,0.688696011,0.199370952,36.06296693,0.344416881
"239","Taraxacum campylodes","validate.fr",2.2,"FORB","PERENNIAL","FORB",28.3472693,0.044,10.73618,30.05916441,0.1524,0.2871857,213.1,0.292
"240","Taraxacum campylodes","jenadrt.de",-35,"FORB","PERENNIAL","FORB",28.3472693,0.044,10.73618,30.05916441,0.1524,0.2871857,213.1,0.292
"241","Thalictrum venulosum","brookdale.ca",0.166666666666667,"FORB","PERENNIAL","FORB",25.43744524,0.1059,11.39724598,19.84,0.402172704,0.193595287,175.7007491,0.348053663
"242","Thelesperma filifolium","oklah.us",0,"FORB","ANNUAL","FORB",24.36,0.18804,15.16485277,13.73905805,0.807206471,0.158753574,15.93810075,0.276611194
"243","Thelesperma filifolium","bfl.us",-0.5,"FORB","ANNUAL","FORB",24.36,0.18804,15.16485277,13.73905805,0.807206471,0.158753574,15.93810075,0.276611194
"244","Thlaspi arvense","hard.us",-1,"FORB","ANNUAL","FORB",30.89373507,0.423333333,15.69772957,24.42761317,0.49,0.42845,105,0.2761525
"245","Tragopogon dubius","mattheis.ca",-6.33333333333333,"FORB","BIENNIAL","FORB",26.314,0.34175,11.37,18.88481429,0.1524,0.27502617,48.55913333,0.359875
"246","Tragopogon pratensis","baddrt.de",-0.6,"FORB","PERENNIAL","FORB",27,0.575,20.30344663,22.41578318,0.135252255,0.170824899,150.3177187,0.287861111
"247","Trientalis europea","lygraold.no",0,"FORB","NULL","FORB",26.54236641,0.188287137,11.92009509,47.591,0.283800995,0.042275721,95.03932183,0.4955733
"248","Valerianella locusta","cowidrt.ca",2.05,"FORB","ANNUAL","FORB",26,0.1925,11.79051689,31.7,0.05,0.56326,204,1.242171
"249","Veronica arvensis","jenadrt.de",0,"FORB","ANNUAL","FORB",15,0.187777778,8.048018625,21.00097059,0.19,0.7139167,224.167,0.98561
"250","Veronica arvensis","cowidrt.ca",0,"FORB","ANNUAL","FORB",15,0.187777778,8.048018625,21.00097059,0.19,0.7139167,224.167,0.98561
"251","Veronica chamaedrys","elvadrt.ee",0.333333333333333,"FORB","PERENNIAL","FORB",25.804,0.234,10.00287923,28.10742313,0.34,0.114461321,349.9700698,0.149373333
"252","Veronica chamaedrys","pineta.es",0,"FORB","PERENNIAL","FORB",25.804,0.234,10.00287923,28.10742313,0.34,0.114461321,349.9700698,0.149373333
"253","Viola betonicifolia","falls.au",0,"FORB","PERENNIAL","FORB",24.89279105,0.2,13.25543029,17.081108,0.74495885,0.366571183,122.325056,0.516253194
"254","Zizia aptera","brookdale.ca",-0.833333333333333,"FORB","PERENNIAL","FORB",16.074,0.815611085,9.587496607,40.37573969,1.587112911,0.062900016,220.960059,0.682148332
