"","Taxon","site_code","mean.cover.response","local_lifeform","local_lifespan","functional_group","leafN","height","rootN","SLA","root_depth","RTD","SRL","root_diam"
"160","Pseudoroegneria spicata","hard.us",-4,"GRASS","PERENNIAL","GRASS",22.4711094,0.267,13.54099367,23.893,0.70785412,0.153771092,103.8213416,0.237714286
"161","Rytidosperma caespitosum","credom.au",0,"GRASS","PERENNIAL","GRASS",15.53608636,0.55,11.15495837,9.440331,0.66,0.38667844,168.7,0.271
"162","Schismus barbatus","gmgranite.us",-0.0142857142857143,"GRASS","ANNUAL","GRASS",19.2972132,0.25,9.222220298,18.21,0.16,0.328004941,81.47,0.31373209
"163","Schismus barbatus","spvdrt.ar",-3,"GRASS","ANNUAL","GRASS",19.2972132,0.25,9.222220298,18.21,0.16,0.328004941,81.47,0.31373209
"164","Schizachyrium scoparium","bfl.us",-5,"GRASS","PERENNIAL","GRASS",9.196,0.5145,8.51,16.698695,0.3048,0.403212551,75.67983333,0.2
"165","Schizachyrium scoparium","cedartrait.us",-2.9,"GRASS","PERENNIAL","GRASS",9.196,0.5145,8.51,16.698695,0.3048,0.403212551,75.67983333,0.2
"166","Schizachyrium scoparium","cedarsav.us",-7,"GRASS","PERENNIAL","GRASS",9.196,0.5145,8.51,16.698695,0.3048,0.403212551,75.67983333,0.2
"167","Schizachyrium scoparium","oklah.us",-15.8333333333333,"GRASS","PERENNIAL","GRASS",9.196,0.5145,8.51,16.698695,0.3048,0.403212551,75.67983333,0.2
"168","Setaria pampeana","cerrillos.ar",-18.1266666666667,"GRASS","PERENNIAL","GRASS",24.7,0.38,5.681792325,19.52,0.392588387,0.237932335,NA,0.194592579
"169","Setaria parviflora","yarradrt.au",-19.05,"NULL","NULL","GRASS",17.972,0.316785714,6.22638362,26.31,0.438212576,0.14029,34.52785896,0.045
"170","Setaria sphacelata","ukulingadrt.za",11.5,"GRASS","PERENNIAL","GRASS",10.0375,3,7.54844635,14.16,0.163459389,0.339167135,11.17,0.57
"171","Sorghum halepense","sclaudio.ar",-1,"GRAMINOID","PERENNIAL","GRASS",22.2,1.3834,7.375424626,17.98889051,0.254,0.298839699,6.57733249,0.399166735
"172","Sorghum halepense","bivensarm.us",0.305555555333333,"GRAMINOID","PERENNIAL","GRASS",22.2,1.3834,7.375424626,17.98889051,0.254,0.298839699,6.57733249,0.399166735
"173","Sporobolus compositus","konzadrt.us",-1.9,"GRASS","PERENNIAL","GRASS",8.2,0.213,18.60082526,28.13,0.374384285,0.370655833,51.70795647,0.49
"174","Sporobolus compositus","oklah.us",-0.833333333333334,"GRASS","PERENNIAL","GRASS",8.2,0.213,18.60082526,28.13,0.374384285,0.370655833,51.70795647,0.49
"175","Sporobolus flexuosus","jorndrt.us",-2.83333333333333,"GRASS","PERENNIAL","GRASS",11.10749774,0.9144,18.11980915,15.81345753,0.254,0.465178153,124.6527905,0.04
"176","Steinchisma hians","slp.us",6.5,"GRASS","PERENNIAL","GRASS",13.32808311,0.495460634,9.797588218,25,0.243833199,0.137276985,78.88727205,0.48919335
"177","Stenotaphrum secundatum","marcdrt.ar",-0.25,"GRASS","PERENNIAL","GRASS",21.02430819,0.27432,5.994328344,23,0.3048,0.207230876,NA,0.1855714
"178","Stipa comata","biddulph.ca",1.5,"GRAMINOID","PERENNIAL","GRASS",20.1,0.9144,15.9,16.95,0.4064,0.49068467,79.18825345,0.2
"179","Stipa comata","kinsella.ca",-9.25,"GRAMINOID","PERENNIAL","GRASS",20.1,0.9144,15.9,16.95,0.4064,0.49068467,79.18825345,0.2
"180","Stipa spartea","cedarsav.us",-5.33333333333333,"GRASS","PERENNIAL","GRASS",14.01546154,0.576,18,8.74965934,0.254,0.393143677,61.25734351,0.2496
"181","Stipa speciosa","paike.ar",5.33333333333333,"GRASS","PERENNIAL","GRASS",12.13,0.169,7.94,15.44,0.352,0.330466226,22.41,0.352
"182","Themeda triandra","ukulingadrt.za",0.333333333333332,"GRASS","PERENNIAL","GRASS",13.22821429,1.5,4.35,9.2635,0.258801887,0.391182081,34.4817113,0.2625
"183","Triodia basedowii","ethadn.au",24.6666666666667,"GRASS","PERENNIAL","GRASS",6.4,1.3,12.21691567,2.93,0.301185057,0.545608612,127.464718,0.224071793
"184","Triodia basedowii","ethadb.au",0.333333333333336,"GRASS","PERENNIAL","GRASS",6.4,1.3,12.21691567,2.93,0.301185057,0.545608612,127.464718,0.224071793
"185","Trisetum flavescens","rhijn.nl",-2,"GRASS","PERENNIAL","GRASS",27.09907954,0.532263158,8.795034255,22.11711414,0.44,0.166445278,447.4973772,0.175392308
"186","Trisetum flavescens","validate.fr",1,"GRASS","PERENNIAL","GRASS",27.09907954,0.532263158,8.795034255,22.11711414,0.44,0.166445278,447.4973772,0.175392308
"187","Trisetum spicatum","falls.au",0,"GRASS","PERENNIAL","GRASS",25.48971477,0.32706,8.316820398,21.1,0.3048,0.197960134,333.7013178,0.24
"188","Ventenata dubia","oreaa.us",-0.6,"GRASS","ANNUAL","GRASS",24.37399511,0.225,8.686891387,20.5,0.507582778,0.157634935,188.6494363,0.28
"189","Ventenata dubia","oreac.us",-14.75,"GRASS","ANNUAL","GRASS",24.37399511,0.225,8.686891387,20.5,0.507582778,0.157634935,188.6494363,0.28
"190","Vulpia bromoides","spvdrt.ar",0,"GRASS","ANNUAL","GRASS",12.48497603,0.2225,13.51546393,20.86,0.4995,0.093991462,417.75,0.2945
"191","Vulpia myuros","scruzh.us",-21.6666666666667,"GRASS","ANNUAL","GRASS",17.1507779,0.435733333,7.5,22.38333333,0.3048,0.044,268.91,0.270534269
"192","Vulpia myuros","baddrt.de",-2.8,"GRASS","ANNUAL","GRASS",17.1507779,0.435733333,7.5,22.38333333,0.3048,0.044,268.91,0.270534269
"193","Vulpia myuros","scruzl.us",5.9,"GRASS","ANNUAL","GRASS",17.1507779,0.435733333,7.5,22.38333333,0.3048,0.044,268.91,0.270534269
