"","leafN","height","rootN","SLA","root_depth","RTD","SRL","root_diam"
"463",25.6033593601584,0.263565417004774,24.0818151299694,27.0388017214535,0.70898179249485,0.0154145668518093,233.801426939842,0.30332235621741
"464",25.6881119846983,0.249220597049335,24.0620660814155,27.6085863041104,0.708654828866866,0.0103705425616867,233.449191180756,0.303707192279388
"465",25.7543611632385,0.21588971491104,24.040287844237,26.4785339762577,0.715308608435628,0.0191849457604593,232.148811563093,0.29723479349754
"466",25.7308827694768,0.245628225696976,24.0531451214269,28.1558899310343,0.707350606482513,0.00572163964671001,233.440443805772,0.305018172875441
"467",24.3761563524221,0.571257815707946,14.4558082566848,19.1524144588712,0.644891197366874,0.164378852717235,115.857340641588,0.363961839006547
"468",23.6392780229163,0.5621626012366,13.2807577824684,18.357261736167,0.597231435246524,0.175124802149848,116.240324306957,0.347974706598137
"469",21.1704275074754,0.554991284425022,11.4778916353009,17.3856887895144,0.516953630445194,0.194743040418735,132.33255116918,0.304397722714286
"470",20.752172881771,0.566383059767798,11.0997446365302,19.6719398631296,0.49188534159043,0.17819437463077,136.506725067352,0.30418424994851
"471",20.8033714170313,0.576963735326916,11.1470210478699,19.4319796805479,0.49832489442929,0.178521408531719,132.039274171215,0.305686640480009
"472",20.8973228705078,0.67115167384816,11.4014899069059,18.9909238580047,0.521247776313706,0.175432326377741,113.284332215145,0.318743069506532
"473",20.8217146613044,0.78469653323186,11.8166666236853,17.8294003568832,0.520318095881791,0.172758809776713,92.1179893101098,0.336339273807848
"474",21.4830658834456,0.89626321572186,11.8350524626247,18.2969086016108,0.563942477304592,0.165617286938099,81.0523936157472,0.341392616367525
"475",20.6662416036345,0.877589673580599,11.8562490220567,16.22282380694,0.730882333701832,0.167486960639923,61.3815608474353,0.322194970151279
"476",19.183810531078,0.950473752198941,12.7686313486567,15.2081741650884,0.587286079567376,0.155328811487777,68.3726656844015,0.341126712289326
"477",13.962902304571,0.917210226338966,10.4868250987792,17.3814118385567,0.703916671018809,0.203379810798439,56.5473586820088,0.355656871989937
"478",13.9247451533476,0.918721118369497,10.4828438622335,17.4127704498228,0.703855317533059,0.203073603563531,56.628333425969,0.356319458626494
"479",14.1315971321643,0.90283217699579,10.4487061423975,17.1748519065656,0.708198378349006,0.207618855054529,55.4546439285115,0.3502855303455
"480",13.9761685755393,0.89225037974662,10.4365332249782,16.8740678714913,0.714137253194656,0.212527810469929,56.077849814696,0.345497706839731
"481",26.8702529176683,1.54430601248242,11.8887135617241,25.3812433717742,0.435932010206769,0.122659124674639,63.8897310210454,0.410916539297981
"482",19.7304041895652,0.722122038073694,12.1878290384834,15.9917748557999,0.452236733415896,0.181185189674731,88.7943065961357,0.345487403626374
"483",16.18018201952,0.717523189412689,13.3278267497429,14.8822743235375,0.249358136597806,0.168965655442086,80.3337961852035,0.436465871170249
"484",16.3861875096078,0.68976543671215,13.5661542279234,14.9581188628482,0.246613966677777,0.166552224081013,79.1701037461803,0.441377811356001
"485",20.8222686811809,0.568560901255922,18.6400353777724,18.6529924069709,0.189172575376929,0.119376387376773,101.115617230198,0.446092874401336
"486",14.9120968173094,0.861615098480247,12.1516640449244,14.4263592051018,0.252381800098389,0.18083867128467,85.916258613228,0.415966058098805
"487",19.2760012921695,0.575687254661584,12.3831884177319,12.280987799392,0.41263423041368,0.20867213201871,85.9873608684419,0.312258118544553
"488",21.4832765181256,0.677572134912022,11.0861724773254,20.8935018354324,0.61045873807474,0.171998513481294,107.577972762173,0.31393633565751
"489",13.9951967065712,0.678354824790244,8.32543409967981,23.8319331563696,0.634235332600593,0.289180810884187,75.6405872095492,0.264989939658004
"490",21.4886507700278,0.677575179382416,11.0878582546275,20.8925793632153,0.610492342682712,0.171917602112694,107.596329187024,0.313966659586486
"491",22.8025950960056,0.618342259734832,11.6220066610134,20.0689657397046,0.810738411094565,0.146504985381485,116.129726352184,0.321435392530835
"492",21.4525992001786,0.363129844052743,10.9659375117916,16.3924879654977,0.528292618752398,0.199838655993915,124.523585193354,0.276802075447475
"493",22.5641191417885,0.522338708303165,9.13441072441439,15.2683534065161,0.437208979435406,0.209475760018502,99.9233568052131,0.313268036844696
"494",19.7298146028685,0.483991121748255,10.1168285567128,17.1601601568535,0.659484444655365,0.278154621155404,71.5071871732723,0.374704177571918
"495",23.2395998121199,0.529480442139774,8.5431881598811,14.5167014671635,0.36492798975693,0.193763730045213,106.25801012958,0.294042328862942
"496",24.9895483453628,0.542854179216658,13.2638435655679,21.9958698260526,0.670777866662696,0.190938952607432,117.019467661552,0.418452276674745
"497",25.4509010869053,0.50206382105468,11.0058593497845,24.4104764561988,0.740339132009833,0.19597963498872,108.780011813412,0.489412960255486
"498",25.0498412065308,0.519605292770206,10.5921926369862,25.0436169222082,0.770488056961657,0.197930844051977,127.469100864799,0.508728161490705
"499",24.9410890155973,0.513159990927958,10.5281655204842,25.2693692856117,0.747204984897637,0.196958610795189,129.036339690761,0.507035584525875
"500",23.6471422811411,0.387637212120219,10.5552798572076,26.2388541748441,0.638281226474996,0.183745033383397,143.457842905157,0.549717057481725
"501",23.6457552782887,0.386992710993817,10.5544287699412,26.241973512747,0.637801649111549,0.183733742626913,143.53536853706,0.549152216777498
"502",20.1732131264873,0.28491400717873,10.0400939340577,25.4460820766413,0.699488933242307,0.116488967244361,138.886993307524,0.433709815066961
"503",20.1305928402202,0.288129399961139,9.98858448626332,26.0131507771937,0.675434686312024,0.112418256915302,137.057218110164,0.427034403099344
"504",21.4108861690772,0.32392102489958,10.8665867895236,27.2893732905322,0.559045825241021,0.16004550470188,149.73333230418,0.806936944522282
"505",21.5445091852488,0.317784779703825,11.1898265110091,26.5872616242485,0.559619166015664,0.162708810540754,160.288208037782,0.79660325820302
"506",22.0356786954976,0.30710551568084,11.3177205305484,25.8373500750304,0.600398660947351,0.150948817978446,168.041391254389,0.710793124075716
"507",21.409577851011,0.323921952927478,10.8654554881979,27.2924443831213,0.559015457009749,0.160026847354246,149.695008807793,0.807068081261053
"508",28.3185329817988,0.94947316522472,8.70180189371396,26.5586870588882,0.657438251122257,0.235111019835409,100.79701872503,0.255834577210679
"509",31.1381659621781,0.863563646778908,8.64396662236748,32.1066533968029,0.720017925994235,0.261467919417093,148.2133676149,0.126095780872017
"510",27.0093665077719,0.747455622818149,11.2657105126005,20.4367204589752,1.50374462139559,0.230421641628194,134.141245043354,0.608340107810019
"511",25.738804375958,0.485421221434202,10.765596432939,24.5735775818432,0.739180849228763,0.196010538750917,97.9694557480782,0.493857788967535
"512",26.0710983943511,0.38001371699118,10.6740704387181,23.3055720093252,0.75325747725038,0.204591702395319,94.3098903247735,0.480310692395486
"513",26.6015057341608,0.461186541801639,15.7510956013692,20.6950805309954,0.161363547438979,0.221860992764153,100.023538630585,0.327015902035247
"514",23.0462181080844,0.87265125882269,13.8301339364578,20.2951670925709,1.28655301661515,0.189431786279533,147.713216380814,0.398295463593985
"515",23.4324240519726,0.925425919437762,12.6238201623457,16.0463947550276,0.997756793559409,0.200717387363902,140.798576278971,0.341387715080336
"516",23.6603812512386,0.897501632530048,11.3362414232956,18.8394753916055,1.39621969724282,0.161574669916387,132.302759264684,0.310244637580948
"517",22.2291462014855,0.902041393471303,15.1375860167878,24.6982227620331,1.76030216788449,0.178269275787605,160.559499713405,0.459963794315814
"518",32.6198035678291,0.994982186990413,15.154138632754,16.6293979403564,1.94845045380286,0.265912315864664,105.829375619662,0.448690606837671
"519",23.6765143707951,0.540050968216869,13.4561220796509,26.3975082308644,0.715205724252898,0.134991828036579,383.090779530103,0.259912397364611
"520",24.1159812557079,0.385630982681009,13.4963599715866,25.7005338925903,0.721377375552382,0.122918255224416,418.359510139717,0.20783206412365
"521",24.0742228830715,0.387651504561474,13.5035269370347,25.7950405380069,0.720903085314234,0.121862432919874,419.410113493926,0.20767887984575
"522",24.3603601116857,0.409923818375288,11.6747349689007,23.4140328836454,0.79492245929279,0.265794841955371,170.580237789994,0.472960633083891
"523",24.2123371759749,0.398599657466497,10.9100368170259,25.5899091578141,0.991097345820773,0.228994179418857,175.794712636359,0.500351087940932
"524",23.6739927997514,0.468789213047754,10.5113262389706,24.2652937701593,1.12074330811623,0.229358456688606,181.19109023885,0.517250925429617
"525",20.6567911022953,0.579449374895622,10.1860500971004,23.3321797344752,1.29207336719659,0.223000530897253,200.974818760114,0.546267564342192
"526",18.6601963102153,0.715445003062914,9.43555672708384,24.2129808935435,1.62776490882418,0.197798432353869,198.314062551272,0.619597690240805
"527",18.6242468368805,0.718842896115976,9.40800242345858,24.0411915995256,1.63974865005844,0.198621985381715,197.940215163968,0.621323185323738
"528",20.6863334545971,0.576721329341643,10.2032586324833,23.3020606824396,1.28457105362747,0.223612855905164,201.193828895374,0.544565259347938
"529",25.3667172692066,0.195443834216462,10.6388154412998,32.7971824832582,0.989071486489552,0.164773822953281,170.636911067122,0.503213036897163
"530",24.223995678732,0.416122255542155,10.5773577630478,23.9463958309145,0.440452678133725,0.370243517745159,165.382609380227,0.637488716236949
"531",23.4584787060572,0.509146328680021,9.74648894059218,20.9501539552854,0.490855529757581,0.323621958711586,148.052602925369,0.441542466207517
"532",25.2045868392984,0.354561052159473,12.2776059701129,17.9705165021388,1.06173221398641,0.329305301046304,128.933029572713,0.383034637050163
"533",25.0962173116241,0.354682289168046,12.3642624804753,17.9034610779646,1.07132844317013,0.32867962039658,130.743818124137,0.385111636355601
"534",23.3633101404206,0.304345329363412,14.5254142502368,18.049036662458,0.531139868244297,0.299664700047071,165.15251836555,0.445372396208494
"535",22.5899464272237,0.317568589716325,14.853555994309,17.4019775894045,0.483309701196167,0.291821315237409,160.062459624762,0.483256942317426
"536",22.4617990173148,0.306501313693691,15.888241202712,17.3906922844865,0.480700098980651,0.2649821791261,174.709452566884,0.539326304129871
"537",16.8746475609563,0.357803712852295,15.0518041366178,19.2205774483992,0.658425002360567,0.197105546796639,207.860453541511,0.726036697348433
"538",15.7984520849145,0.318200611905041,13.9518742653971,19.7978181648396,0.456122577064057,0.176349109320725,202.171114940272,0.551869458961088
"539",15.6988427616933,0.324400303392098,13.7841058346448,20.0291739684832,0.435013687131759,0.174249578903903,198.401176938142,0.530575196866257
"540",12.2457516556867,0.54420942319201,17.7457294617446,22.5806122297699,0.119978404445843,0.193654754993976,85.1619088349866,0.266433997087399
"541",15.292740056105,0.262561110596107,13.68260267147,19.4012040116356,0.370009201946569,0.167265064495178,211.671756810699,0.48944747825622
"542",16.9462095091726,0.371859936958293,15.3416547569364,19.1303094029823,0.72647762689728,0.200259032263277,211.026057989494,0.786123432961082
"543",25.0444698320784,0.264794477457064,17.8235234683355,16.4665665101903,0.388721640030781,0.259206492325122,179.79144252673,0.529118842877066
"544",27.9955588029107,0.257968448283025,17.635014435482,17.2642372479546,0.286385469265281,0.253984864240647,163.995880558637,0.52791907826099
"545",24.0437743849183,0.275107957883318,14.5505572146108,18.9695673808047,0.477908249862673,0.304047714891145,179.715897065153,0.406617354572251
"546",24.5391314838193,0.242487461579334,14.5839944687072,17.6645427033171,0.431947639114893,0.327361353232773,188.306570713714,0.390511300506518
"547",25.1045698984784,0.218629324894908,14.6045991399249,18.4496552959764,0.379558804568112,0.333108392527335,197.400958841228,0.381666818887443
"548",21.2843498981196,0.212341238029144,10.0722728403967,23.4087930183915,0.286494831915811,0.398975738490927,270.244079696268,0.532625085268797
"549",28.7386228130122,0.176955050159652,17.6659976315939,16.6526645638923,0.340890093131046,0.300241940152748,166.318819952941,0.264016834705625
"550",41.070207723446,0.0680191999182914,16.7348621973337,16.6737186563526,0.281812994631821,0.304106401970786,99.730158144281,0.235457700595451
"551",25.8536275243903,0.199728696107869,18.8290404893015,16.1368016869709,0.348687520605862,0.289702409081627,178.650484553774,0.239746794763742
"552",23.4362655010059,0.46328834334041,12.1081207130546,14.3894580299354,2.63475895925719,0.357914619354567,147.345588495843,0.361692885292988
"553",22.9740228477398,0.265393325401511,11.9017644386712,13.6580496974118,2.99284688430076,0.359227312070427,148.883939245022,0.33703289180522
"554",25.5947223568223,0.353484204125612,12.0675749232435,17.4391609379847,1.09778257096334,0.34076909167299,121.559441685673,0.370502376530754
"555",25.251583073852,0.357665522226794,11.4055871711279,16.9041601735002,0.945954239559607,0.334034117697335,123.465240066938,0.32846510068956
"556",23.4910221973306,0.301955575614144,10.3628256947249,19.8961308246206,0.572606211251926,0.326093964404861,183.368846424985,0.198849303356057
"557",22.8139728875907,0.353621096534095,10.0498466652179,24.2667088915272,0.430545997573863,0.296601738824541,206.369762583778,0.172046575964025
"558",22.5789079672833,0.35460620051423,10.3721319319784,24.3305449125528,0.396021672504005,0.28853506449945,218.113444011641,0.171724044792638
"559",22.5928285394027,0.35584739752531,10.4043616531069,24.3573098055285,0.394088959550601,0.287536006537606,219.213615974246,0.171746556423204
"560",26.1792381420795,0.455970528157601,13.4862492013375,27.7355672844955,0.375356195038648,0.182065186838707,344.756302833889,0.169879960345131
"561",26.2933212563189,0.467999581316092,13.555558421208,27.9004688896461,0.373301624374126,0.179275755206943,347.382694830954,0.170925847170169
"562",25.7329944232443,0.486064043156399,12.2792413645068,26.6473352021976,0.497445024196603,0.0967740604561426,391.640092509528,0.197634793948066
"563",26.2211424169404,0.483869610656284,12.2240775165339,27.7001301759404,0.479309229321177,0.0830807385948612,394.509964237782,0.210038942696584
"564",23.8007910092304,0.35561345316133,8.5410965249297,24.5241496595405,0.570132507528131,0.329680791297815,155.710607296445,0.170153451511527
"565",27.916368229098,0.343650107174733,11.7146197348472,15.3389014703615,1.4395550686947,0.405442284940899,82.5312137721403,0.352129836786171
"566",35.3753238542962,0.655040070847547,10.0903645067253,8.81954020178045,1.78246048987002,0.482594147940021,7.03883841351998,0.287870944564169
"567",27.9211702455506,0.238204864468022,11.8645909876876,15.2643754500036,1.67237211439756,0.445728237417754,67.1133949388523,0.353699965368365
"568",24.8471543464542,0.246973485065016,12.2566054537652,23.5315313941478,0.575561950198325,0.240058604029432,117.134791087317,0.407666715697898
"569",25.7835133196692,0.15524403467183,12.0506282415659,30.9869835046072,0.33717389261409,0.180579149358806,90.7092788710945,0.442676211456352
"570",26.3467856368414,0.0793954003376354,11.937817086404,30.7813748669491,0.220879648680104,0.183686623796921,72.5812560895136,0.447110771953159
"571",25.2479725354073,0.0455628349415256,12.0070118251504,26.5167073891713,0.19174311657957,0.219332400349975,70.0523433200962,0.437956712670408
"572",25.3930723315563,0.0365719457122917,12.0047051530969,24.5643342563216,0.189847610089067,0.235615984079537,68.1982985841217,0.431065295307698
"573",23.4330490778732,0.354270447224971,11.5938135579255,21.8893186734779,0.579769311369073,0.292231761124381,121.586597983425,0.388469002146086
"574",22.9429406895526,0.386920801773713,10.9182043868181,23.6732356576132,0.539291068762612,0.290098913379667,123.499308564147,0.371178284067761
"575",23.0432112091246,0.383349963773157,10.7960405335826,25.0505873836127,0.533906144472537,0.280254718320178,116.835275289416,0.392021786106815
"576",23.1619375797585,0.466679599352006,9.31760771709567,21.6628501069034,0.77584280837429,0.334830815892546,21.7901803418307,0.624755841159722
"577",22.1268321039549,0.430022994967193,10.7367331571686,20.3303216662109,0.521409154802772,0.323799676261379,149.413896261785,0.279676908778208
"578",19.404483716832,0.298743569171055,11.4257818158555,19.080332318143,0.424165584373543,0.312831836184055,194.818489135719,0.230874375511161
"579",19.281356449688,0.292777494156781,11.4574406954204,19.1543836310575,0.419120903019039,0.311200183796963,197.008521293454,0.228982774902363
"580",16.258755853908,0.220052254663035,11.6399502769433,14.8689263478663,0.457068150641978,0.344078765108626,210.062045959036,0.214178232088356
"581",19.2502496023387,0.273279973564823,11.6105329872586,20.6622408752795,0.378371946876611,0.292992936252217,207.494331247987,0.220787082725446
"582",23.7226644426655,0.296447749904025,11.3597960889187,26.7362425385459,0.269415740892572,0.34074832014877,218.385140754913,0.185759798754251
"583",22.3816464483521,0.23289852956167,10.9867990501586,27.2023978878256,0.213839295888687,0.353623333684063,207.218383070297,0.198715938506369
"584",22.1782604453387,0.231580602715969,10.9578312989024,26.5952701117829,0.205449233975001,0.360708923282035,205.977069601344,0.198788768611265
"585",24.2933684628564,0.207850693494741,7.96130621399664,23.9408444911095,0.206404487099169,0.317527927576041,113.181795194985,0.229836372608418
"586",24.8194651773723,0.68283181983615,9.47655823442699,17.1404268469668,0.634397191625873,0.389806291158342,122.851671744294,0.213314350354886
"587",25.0074163674221,0.718763971049596,9.58591189655758,17.1126401386352,0.679316036748236,0.392226790094775,129.764900913489,0.212993814799146
"588",25.0754374185819,0.696758455884848,9.58995994190725,13.0949990160779,0.692433082992967,0.425524310738991,127.213377180042,0.198590669911887
"589",20.0400604680184,0.355319478334835,9.72607732468147,7.31501926124809,0.778258813688913,0.464214941196499,146.903740510416,0.15906503039738
"590",25.9294512797284,0.659688824011547,7.58277270509782,14.4681602804002,0.423047210945467,0.432247904577807,50.8377505310272,0.155926776601746
"591",21.1549997198202,0.321178366081175,10.7425169487819,20.8940004250547,0.464098081605538,0.28667107815437,97.3466453886799,0.323790660493213
"592",21.2573555841957,0.298921816098429,10.7254390350659,19.8985251605909,0.468854482146581,0.294609104855815,96.0555568302198,0.318635158441598
"593",24.8803929646154,0.344725339590388,12.7714368641269,20.4485406662388,0.64128338215379,0.309358113610444,128.877861554396,0.441534572264572
"594",25.0248001674811,0.348934277244012,13.1758218893847,20.3465743662515,0.685488313684109,0.325884284132842,127.711490089674,0.454062700823791
"595",25.0090452910893,0.339218691179882,13.4835009764534,20.6406807167247,0.705772432811523,0.325718761928704,129.517407104642,0.47659680172647
"596",25.0263549154683,0.337985193995982,13.868651723746,20.2947400545254,0.725788029262052,0.328113750575079,132.152682719086,0.485551266746994
"597",25.4372021502125,0.361971362070127,16.3605997757337,18.6409458023059,0.912504689145492,0.341213717605164,125.982422982331,0.486567710017073
"598",26.5657849723588,0.400548921719748,17.1238598430181,17.4700484438853,1.08810313614492,0.358963308182798,89.9149316490127,0.452403770160736
"599",27.5937587152403,0.451426020435508,18.031158915145,16.5511474178258,1.05227891911385,0.347806658116056,78.9029078228363,0.409155436073496
"600",26.4314631278601,0.479207406459209,19.8211737597589,15.1679773980534,0.991443459079977,0.351219918566346,69.570762712188,0.357721769673042
"601",26.3865847174868,0.478261856170232,19.9730483904311,15.1806400816572,0.980462093101291,0.347732663015849,70.4471625160164,0.35564882815814
"602",27.0840698467992,0.469249628867941,21.1672445730058,15.5178957515424,0.883748705648115,0.314025737280626,79.1977365908505,0.350021712956079
"603",29.6817473691408,0.419514984888609,21.3671311189805,17.4366563037306,0.801415684598769,0.27230155833828,88.1795511613823,0.354893199579164
"604",34.5912028989026,0.341348816628983,22.1587415155517,20.510830390573,0.530181665746846,0.224251576902946,94.3872897024301,0.344762444254397
"605",36.9409613817534,0.345315189709579,23.8191499407904,23.0560747055738,0.483666669731615,0.17691749068015,135.379950397126,0.398157105832369
"606",36.8390537088756,0.328744405824538,24.0294238482069,23.0609976501249,0.467013011516284,0.170407166316564,143.530610393414,0.401565194126152
"607",37.0506100648559,0.306415267270228,24.2397039721047,23.0061547525418,0.449573280479416,0.162594463167597,167.038371870371,0.439836553537268
"608",38.7777813254552,0.366244925043625,22.7739970856976,21.8897317192644,0.338917679629315,0.191224393988029,133.228747156139,0.61561407767523
"609",39.2183515933322,0.391387081899095,22.4806643833261,19.6845043733363,0.289983424967014,0.214531045710189,100.689374707244,0.811228965844512
"610",34.8890581701108,0.167442250402966,26.2768905270161,23.2777323280986,0.291171224224388,0.104398779816119,188.477357364252,0.342257850091339
"611",38.9199857232682,0.468435520026386,23.1557233791251,24.3575047490439,0.580867101905855,0.199598659683472,97.3853761105551,0.401319774556081
"612",39.3902369355729,0.482382120836126,23.0571615406846,24.666374641537,0.55535490230104,0.20385495365503,97.7022742122272,0.398969153475535
"613",40.0046979251962,0.503458642122625,20.6342617101567,26.1785200831326,0.44993443545976,0.194615065459364,120.872252780962,0.427121263850351
"614",39.3297416094118,0.654955802852121,16.9253181783116,30.7854449910986,0.423320127767323,0.236809357720639,200.633496758696,0.498089377132513
"615",39.3919306213746,0.482430024518923,23.0586779258378,24.6665828064882,0.555321817372904,0.203882357333962,97.6848529505149,0.398935217383651
"616",40.9964951116288,0.410196706562377,24.7774888803925,24.2010600104674,0.59683460391695,0.246710007050475,92.4600835642398,0.326591575735574
"617",37.1825477556929,0.445053953187025,23.4112557971548,23.2170082731987,0.764498764792325,0.185956330617307,79.0327306539068,0.415708167636108
"618",30.4829703099758,0.380039010357205,20.7977829678723,18.8703991019231,0.952328046342374,0.212460194286222,107.367493942192,0.385880868573966
"619",30.8849631652298,0.400792587042796,20.7028268617079,19.7639786825091,0.967540262725187,0.197899627050907,109.686101954275,0.39493720585731
"620",31.0457438457851,0.497702200295713,21.0161217941684,22.3304025739387,0.659138189538937,0.157446254915496,96.1016145899392,0.48093291360103
"621",24.3953192900302,0.530749673263627,23.5929755019455,13.1211382773298,0.796756957669538,0.305268119680982,84.5328875571204,0.328971392697163
"622",18.7043040436407,0.854879732764494,28.3708868914544,12.444254994974,0.59951276618425,0.260143743505452,102.142068389472,0.31974672184643
"623",21.5627270125627,0.483162630046414,20.3243712759481,14.1418279744621,1.00164349921306,0.367915517018987,64.1188412140296,0.302894430828778
"624",26.012410334413,0.547612489313128,18.0722872635062,12.7578656346927,1.21924971521595,0.457151526668133,30.4268591277417,0.341694635735609
"625",20.3829101456537,0.794961020335762,16.690722364554,10.3671597438999,1.05058183062398,0.576193738300659,12.9267160336366,0.35518265970462
"626",17.884611896995,1.10258515413135,16.4638863499941,8.76330708279885,1.11055501132489,0.623881344087824,15.0713706310489,0.375534971703944
"627",34.0201825359877,0.60030820157206,18.1187978989257,15.6101457052122,1.02929942446909,0.29630801057194,53.2605754807389,0.337765501273672
"628",34.3706432802924,0.613817330296347,18.075785637845,15.3242617274467,1.02701986680807,0.296955205797207,50.6395737872913,0.330284248367507
"629",35.1772858737221,0.608019706675986,18.3038924245817,16.271732504049,1.02879812794106,0.274792925626749,52.9750154716375,0.337623105904357
"630",24.5064389498536,0.287825181223378,13.1878616242296,19.9492676584725,0.596729702345553,0.327803007427624,165.514348061318,0.562919121211037
"631",24.4888509327657,0.256522804916324,13.0570102111306,19.8827632446798,0.601064963094505,0.327378368132055,170.066353485469,0.572056829066202
"632",24.9020984906743,0.243021546158222,12.921694280998,20.2913766600687,0.583324808054317,0.332944513987451,172.146044427013,0.584535486434185
"633",25.4856327946467,0.235154968037208,12.1968293602149,21.7025535906072,0.560143999533145,0.357860056846769,174.874730244926,0.630167692597005
"634",26.3503385786288,0.229975478278373,11.5813568785478,23.7735551650506,0.525749370865577,0.396211297011579,166.453250389493,0.643332779651823
"635",26.4574740241164,0.227528294690054,11.5701428556093,24.0753555299005,0.525207410158347,0.393680164548866,166.003999518667,0.643874174442894
"636",26.6757165074554,0.164481654719443,13.3225910448288,20.511004260578,0.503747672753448,0.325467665352214,181.45436199779,0.586578472058089
"637",22.6971537165302,0.122977372956307,15.2399886985588,20.712810632442,0.306958444375931,0.306799356872707,258.362342183088,0.621230165566142
"638",23.212829309731,0.236077149000597,13.2085558580079,18.5253184968299,0.662821427857081,0.309825333389498,172.6900120942,0.552371812651614
"639",22.7744217746052,0.230958879215877,13.1827860103266,17.498217453612,0.618613764947682,0.314655297625522,164.511541156133,0.535331956556375
"640",22.9181064058347,0.114226875189169,13.1228113166763,11.881710544519,0.64692806379281,0.359405958760775,159.631548894604,0.507684603488231
"641",24.9599927302541,0.325798731085358,13.4193668951465,21.5886147824531,0.709142124920064,0.322075592029231,128.611494545667,0.499110768764324
"642",24.7059672606534,0.313883460121251,13.3225473963179,21.6846118764566,0.719981737019673,0.330242318606314,126.913935069077,0.540596380628142
"643",24.4486729794794,0.311856685319198,13.2358073898378,22.1529805959809,0.728263087232649,0.335047901915814,125.672471049376,0.582110858056751
"644",23.5735484204458,0.313053828508499,11.6459198536213,23.4189071322224,1.02386741522554,0.349653154429817,112.263738541446,0.523583669282068
"645",26.6761107238772,0.22925801609383,10.2200809224968,21.401362543847,1.22934274887376,0.384571757433391,80.6437156093048,0.460056116009659
"646",17.8696689451788,0.442769713368264,12.1065771413574,27.8838698143477,1.02959824528512,0.31198161252568,146.177979828719,0.557459302117531
"647",23.7879833020611,0.293969021772059,15.0429327901103,23.8684718685164,0.330286608125882,0.350115182349647,136.885105353658,1.00181310710945
"648",26.5150096301237,0.172761825559117,13.0885975746669,39.8893169596737,0.668731114221403,0.165992203263166,127.253997097457,0.539905546699083
"649",25.0935745337339,0.356192985204933,13.168721182168,20.1373841328391,0.69228966278048,0.332825437737562,126.203144113301,0.446462418764526
"650",24.8907908485193,0.449624446348785,13.4359776102602,17.7767316663515,0.796165313288769,0.398154626306721,103.890041731597,0.432544912025866
"651",29.4257764513038,0.427799887800959,13.6747339734019,20.8129262490733,1.0775870198349,0.559890587552992,58.8113605567191,0.393477417894927
"652",29.9553297619345,0.428483946939265,13.6875954196014,22.5853835789666,1.10159878225107,0.564209143506806,54.593421605156,0.394151149038186
"653",29.9931469492165,0.428720611008645,13.6876413208168,22.794343245085,1.10279934698589,0.563671162017418,54.3529738850839,0.394503460067912
"654",29.999014022937,0.430412446686062,13.6894560551917,22.8453573846227,1.10312406570703,0.563695114063995,54.3174541919627,0.394709994683557
"655",30.1804504059615,0.436367757261124,13.7431223755673,23.0320135871428,1.10062061657478,0.560073733132238,54.7924886458503,0.393277313501216
"656",31.7139905743298,0.492351039182458,13.9265334819646,24.5071227615077,1.17255617121458,0.54765502610497,51.3169322379522,0.398444589348668
"657",22.6742139109586,0.560900695201334,13.6217227431766,13.8716274648721,0.785343899920689,0.398062792590163,99.4489551331055,0.434594201448318
"658",23.4572217254703,1.09718935555989,13.6930758325754,10.5389608980433,1.15395810787014,0.370086795372655,72.0913040008632,0.462940429842786
"659",26.7986284653907,0.454438681872348,12.9081985368013,13.1263470180277,1.31361494006615,0.31913987076045,40.539348790732,0.408445702082771
"660",25.4720031932188,0.361246682319505,13.0548167128473,19.8908870244668,0.692063457753287,0.344953860097195,126.033487482126,0.415678492921574
"661",27.8021990773642,0.446612174546279,12.0904687174544,16.6551100287805,0.7805192250919,0.380339869915575,106.130960284859,0.362886143839416
"662",28.3672886045878,0.671695662379068,13.1441937726953,18.9446746123765,0.670233777309288,0.351499910738011,166.526054834815,0.348656515725875
"663",25.7396789383697,0.297349105420003,13.3013348520374,21.8533175928832,0.580150164384935,0.402408185013412,149.368792486009,0.223800779653263
"664",26.068009909602,0.241000739489373,13.3163522234629,24.4395672939629,0.545054970184229,0.401611730955444,155.358177160683,0.170336165348078
"665",21.3116947659784,0.311584110479583,14.4457170962158,24.4723594603319,0.535697168224621,0.379760868917313,212.333329157799,0.142373590207117
"666",21.6202550864249,0.375887871415626,15.3117394343091,23.6853051717041,0.511029596666451,0.358592859220661,235.737037810053,0.143610771127007
"667",22.1132208766171,0.311807502639542,15.5624633411155,22.3573979535199,0.512702844392503,0.357313679930912,241.221865306758,0.132656071574497
"668",27.6412398553122,0.353754756918508,13.591993760302,22.1634433744979,0.480744586098495,0.224597154773267,193.525268203564,0.400977881630871
"669",24.9194430063965,0.299189633682622,11.5482290691787,23.8804023950307,0.371178183845857,0.163507075395064,182.748284970392,0.378044372914977
"670",24.7297054893446,0.31324889587721,11.4531126749683,24.3257925705095,0.362650752789915,0.157629293306672,182.794997041046,0.379458764001173
"671",23.9696852593927,0.388408889949254,10.8181857012673,25.4217264416598,0.312246785363612,0.134765615118659,179.72860487736,0.381174737312047
"672",23.7600369648936,0.375364400255987,11.0882142404858,19.7767208232072,0.415354654489059,0.264048593189962,115.127585713241,0.46724988040033
"673",23.351799365027,0.383851929546694,10.7329262627039,19.3487162006044,0.390310692458245,0.262862166230057,108.833163253306,0.476291308632606
